id_partido,equipo_local,equipo_visitante,Division,Temporada,fecha_dt,goles_local,goles_visitante,arbitro,estadio,odd_1,odd_x,odd_2,Informe_Tarjetas,Asistencia_miles
214294,Espanyol,Alaves,1,2019,2020-06-13 14:00:00,2,0,Pablo González,RCDE Stadium,2.05,3.2,3.75,Hubo 3  tarjetas amarillas de jugadores visitantes;Hubo 01 rojas a jugadores visitantes;Hubo 0 rojas a jugadores del equipo local;Hubo 04 amarillas para jugadores del equipo local,4727
214293,Celta Vigo,Villarreal,1,2019,2020-06-13 17:00:00,0,1,Valentín Pizarro,Abanca-Balaídos,2.5,3.4,2.7,Hubo 1 amarillas mostradas al equipo local;Hubo 00 rojas a jugadores del equipo local;Hubo 00 tajetas rojas al equipo visitante;Hubo 1 tarjetas amarillas para el equipo visitantes,16716
214296,Leganes,Valladolid,1,2019,2020-06-13 19:30:00,1,2,Mario Melero,Estadio Municipal de Butarque,2.25,3.0,3.5,Hubo 0 tarjetas rojas sobre el equipo local;Hubo 0 rojas a jugadores visitantes;Hubo 00 amarillas mostradas al equipo local;Hubo 4 tarjetas amarillas para el equipo visitantes,28193
214753,Zaragoza,Alcorcon,2,2019,2020-06-13 21:30:00,1,3,Juan Pulido,Estadio de la Romareda,1.72,3.5,4.75,Hubo 0 tajetas rojas al equipo visitante;Hubo 1  tarjetas amarillas de jugadores visitantes;Hubo 01 rojas a jugadores del equipo local;Hubo 01 amarillas mostradas al equipo local,9104
214297,Mallorca,Barcelona,1,2019,2020-06-13 22:00:00,0,4,Carlos Del Cerro,Iberostar Estadi,10.0,5.75,1.28,Hubo 02  tarjetas amarillas de jugadores visitantes;Hubo 0 rojas a jugadores visitantes;Hubo 0 tarjetas rojas sobre el equipo local;Hubo 1 amarillas mostradas al equipo local,6749
214292,Athletic Club,Atletico Madrid,1,2019,2020-06-14 14:00:00,1,1,José González,San Mamés Barria,3.75,2.9,2.2,Hubo 0 tajetas rojas al equipo visitante;Hubo 0  tarjetas amarillas de jugadores visitantes;Hubo 0 tarjetas rojas sobre el equipo local;Hubo 3 amarillas mostradas al equipo local,5794
214743,Albacete,Almeria,2,2019,2020-06-14 19:30:00,0,1,Miguel Ortiz,Estadio Carlos Belmonte,3.0,3.0,2.5,Hubo 0 tarjetas rojas sobre el equipo local;Hubo 4 amarillas para jugadores del equipo local;Hubo 00 tajetas rojas al equipo visitante;Hubo 03 tarjetas amarillas para el equipo visitantes,22236
214744,Cadiz,Rayo Vallecano,2,2019,2020-06-14 21:30:00,1,1,Gorka Sagues,Estadio Ramón de Carranza,2.45,3.0,3.1,Hubo 03  tarjetas amarillas de jugadores visitantes;Hubo 01 rojas a jugadores visitantes;Hubo 00 tarjetas rojas sobre el equipo local;Hubo 3 amarillas mostradas al equipo local,82405
214299,Real Sociedad,Osasuna,1,2019,2020-06-14 22:00:00,1,1,Adrián Cordero,Reale Arena,1.66,3.9,5.0,Hubo 1 amarillas mostradas al equipo local;Hubo 00 tajetas rojas al equipo visitante;Hubo 00 rojas a jugadores del equipo local;Hubo 03  tarjetas amarillas de jugadores visitantes,21360
214750,Malaga,Huesca,2,2019,2020-06-12 19:30:00,1,3,Álvaro Moreno,Estadio La Rosaleda,2.75,3.0,2.75,Hubo 4 tarjetas amarillas para el equipo visitantes;Hubo 1 tarjetas rojas sobre el equipo local;Hubo 1 tajetas rojas al equipo visitante;Hubo 1 amarillas para jugadores del equipo local,77003
214295,Granada CF,Getafe,1,2019,2020-06-12 19:30:00,2,1,David Medié,Estadio Nuevo Los Cármenes,3.1,3.0,2.45,Hubo 04  tarjetas amarillas de jugadores visitantes;Hubo 0 rojas a jugadores visitantes;Hubo 6 amarillas para jugadores del equipo local;Hubo 00 tarjetas rojas sobre el equipo local,111446
214301,Valencia,Levante,1,2019,2020-06-12 22:00:00,1,1,Javier Alberola,Estadio de Mestalla,1.7,3.8,4.75,Hubo 4 tarjetas amarillas para el equipo visitantes;Hubo 1 rojas a jugadores visitantes;Hubo 1 amarillas para jugadores del equipo local;Hubo 0 rojas a jugadores del equipo local,6953
214294,Espanyol,Alaves,1,2019,2020-06-13 14:00:00,2,0,Pablo González,RCDE Stadium,2.05,3.2,3.75,Hubo 04 amarillas para jugadores del equipo local;Hubo 3  tarjetas amarillas de jugadores visitantes;Hubo 00 tarjetas rojas sobre el equipo local;Hubo 1 tajetas rojas al equipo visitante,39291
214293,Celta Vigo,Villarreal,1,2019,2020-06-13 17:00:00,0,1,Valentín Pizarro,Abanca-Balaídos,2.5,3.4,2.7,Hubo 01 amarillas para jugadores del equipo local;Hubo 00 tarjetas rojas sobre el equipo local;Hubo 01  tarjetas amarillas de jugadores visitantes;Hubo 00 tajetas rojas al equipo visitante,103086
214296,Leganes,Valladolid,1,2019,2020-06-13 19:30:00,1,2,Mario Melero,Estadio Municipal de Butarque,2.25,3.0,3.5,Hubo 4  tarjetas amarillas de jugadores visitantes;Hubo 00 amarillas para jugadores del equipo local;Hubo 0 rojas a jugadores visitantes;Hubo 0 tarjetas rojas sobre el equipo local,53076
214753,Zaragoza,Alcorcon,2,2019,2020-06-13 21:30:00,1,3,Juan Pulido,Estadio de la Romareda,1.72,3.5,4.75,Hubo 0 rojas a jugadores visitantes;Hubo 1 rojas a jugadores del equipo local;Hubo 01 amarillas para jugadores del equipo local;Hubo 1  tarjetas amarillas de jugadores visitantes,42493
214297,Mallorca,Barcelona,1,2019,2020-06-13 22:00:00,0,4,Carlos Del Cerro,Iberostar Estadi,10.0,5.75,1.28,Hubo 01 amarillas para jugadores del equipo local;Hubo 00 tajetas rojas al equipo visitante;Hubo 0 rojas a jugadores del equipo local;Hubo 2  tarjetas amarillas de jugadores visitantes,14319
214292,Athletic Club,Atletico Madrid,1,2019,2020-06-14 14:00:00,1,1,José González,San Mamés Barria,3.75,2.9,2.2,Hubo 03 amarillas para jugadores del equipo local;Hubo 0  tarjetas amarillas de jugadores visitantes;Hubo 00 tarjetas rojas sobre el equipo local;Hubo 00 rojas a jugadores visitantes,21190
214745,Deportivo La Coruna,Sporting Gijon,2,2019,2020-06-14 17:00:00,0,0,Saúl Ais,Estadio Abanca-Riazor,2.6,3.0,2.9,Hubo 01 amarillas para jugadores del equipo local;Hubo 0 tarjetas amarillas para el equipo visitantes;Hubo 00 tajetas rojas al equipo visitante;Hubo 0 rojas a jugadores del equipo local,22484
214749,Mirandes,Numancia,2,2019,2020-06-14 17:00:00,2,1,Aitor Gorostegui,Estadio Municipal de Anduva,2.37,3.0,3.25,Hubo 01 rojas a jugadores del equipo local;Hubo 02  tarjetas amarillas de jugadores visitantes;Hubo 2 amarillas mostradas al equipo local;Hubo 0 rojas a jugadores visitantes,47853
214298,Real Madrid,Eibar,1,2019,2020-06-14 19:30:00,3,1,Guillermo Cuadra,Estadio Alfredo Di Stéfano,1.22,7.0,11.0,Hubo 0 tarjetas rojas sobre el equipo local;Hubo 0 rojas a jugadores visitantes;Hubo 01 amarillas para jugadores del equipo local;Hubo 01  tarjetas amarillas de jugadores visitantes,34054
214743,Albacete,Almeria,2,2019,2020-06-14 19:30:00,0,1,Miguel Ortiz,Estadio Carlos Belmonte,3.0,3.0,2.5,Hubo 4 amarillas mostradas al equipo local;Hubo 3 tarjetas amarillas para el equipo visitantes;Hubo 0 rojas a jugadores del equipo local;Hubo 0 tajetas rojas al equipo visitante,64642
214744,Cadiz,Rayo Vallecano,2,2019,2020-06-14 21:30:00,1,1,Gorka Sagues,Estadio Ramón de Carranza,2.45,3.0,3.1,Hubo 3 tarjetas amarillas para el equipo visitantes;Hubo 1 tajetas rojas al equipo visitante;Hubo 00 tarjetas rojas sobre el equipo local;Hubo 3 amarillas mostradas al equipo local,31697
214299,Real Sociedad,Osasuna,1,2019,2020-06-14 22:00:00,1,1,Adrián Cordero,Reale Arena,1.66,3.9,5.0,Hubo 00 rojas a jugadores visitantes;Hubo 3  tarjetas amarillas de jugadores visitantes;Hubo 1 amarillas mostradas al equipo local;Hubo 0 rojas a jugadores del equipo local,6708
214759,Lugo,Zaragoza,2,2019,2020-06-16 19:30:00,1,3,Víctor Areces,Estadio Anxo Carro,4.0,3.3,1.95,Hubo 0 amarillas para jugadores del equipo local;Hubo 00  tarjetas amarillas de jugadores visitantes;Hubo 01 tarjetas rojas sobre el equipo local;Hubo 0 tajetas rojas al equipo visitante,750
214306,Getafe,Espanyol,1,2019,2020-06-16 19:30:00,0,0,José Munuera,Coliseum Alfonso Pérez,1.95,3.1,4.33,Hubo 1 rojas a jugadores visitantes;Hubo 00 rojas a jugadores del equipo local;Hubo 03 amarillas mostradas al equipo local;Hubo 02 tarjetas amarillas para el equipo visitantes,87834
214310,Villarreal,Mallorca,1,2019,2020-06-16 19:30:00,1,0,Javier Estrada,Estadio de la Cerámica,1.53,4.5,5.75,Hubo 0 rojas a jugadores visitantes;Hubo 4 tarjetas amarillas para el equipo visitantes;Hubo 0 rojas a jugadores del equipo local;Hubo 3 amarillas mostradas al equipo local,85839
214757,Girona,Racing Santander,2,2019,2020-06-16 21:45:00,0,0,Daniel Trujillo,Estadi Municipal de Montilivi,1.65,3.5,5.75,Hubo 0 tajetas rojas al equipo visitante;Hubo 2 tarjetas amarillas para el equipo visitantes;Hubo 3 amarillas mostradas al equipo local;Hubo 0 tarjetas rojas sobre el equipo local,14292
214303,Barcelona,Leganes,1,2019,2020-06-16 22:00:00,2,0,Juan Martínez,Camp Nou,1.16,7.5,13.0,Hubo 03  tarjetas amarillas de jugadores visitantes;Hubo 00 tajetas rojas al equipo visitante;Hubo 05 amarillas para jugadores del equipo local;Hubo 0 rojas a jugadores del equipo local,77713
214762,Oviedo,Deportivo La Coruna,2,2019,2020-06-17 19:30:00,2,2,Oliver De La Fuente,Estadio Nuevo Carlos Tartiere,2.15,3.0,3.8,Hubo 2 tarjetas amarillas para el equipo visitantes;Hubo 03 amarillas mostradas al equipo local;Hubo 00 rojas a jugadores visitantes;Hubo 00 rojas a jugadores del equipo local,44486
214311,Valladolid,Celta Vigo,1,2019,2020-06-17 19:30:00,0,0,Jesús Gil,Estadio Municipal José Zorrilla,3.0,3.0,2.6,Hubo 03 amarillas mostradas al equipo local;Hubo 03  tarjetas amarillas de jugadores visitantes;Hubo 0 rojas a jugadores visitantes;Hubo 0 tarjetas rojas sobre el equipo local,11291
214305,Eibar,Athletic Club,1,2019,2020-06-17 19:30:00,2,2,Eduardo Prieto,Estadio Municipal de Ipurúa,3.2,3.0,2.4,Hubo 0 tajetas rojas al equipo visitante;Hubo 02  tarjetas amarillas de jugadores visitantes;Hubo 0 rojas a jugadores del equipo local;Hubo 3 amarillas para jugadores del equipo local,10765
214763,Rayo Vallecano,Fuenlabrada,2,2019,2020-06-17 21:45:00,1,0,Jon González,Estadio de Vallecas,1.95,3.2,3.6,Hubo 00 rojas a jugadores visitantes;Hubo 03 amarillas para jugadores del equipo local;Hubo 4 tarjetas amarillas para el equipo visitantes;Hubo 00 rojas a jugadores del equipo local,8862
214308,Osasuna,Atletico Madrid,1,2019,2020-06-17 22:00:00,0,5,Ricardo De Burgos,Estadio El Sadar,5.0,3.25,1.8,Hubo 00 tarjetas rojas sobre el equipo local;Hubo 03 amarillas para jugadores del equipo local;Hubo 00 tajetas rojas al equipo visitante;Hubo 03  tarjetas amarillas de jugadores visitantes,106783
214302,Alaves,Real Sociedad,1,2019,2020-06-18 19:30:00,2,0,Santiago Jaime,Estadio de Mendizorroza,3.8,3.5,1.95,Hubo 01 rojas a jugadores visitantes;Hubo 3 amarillas para jugadores del equipo local;Hubo 01 rojas a jugadores del equipo local;Hubo 4  tarjetas amarillas de jugadores visitantes,63887
214760,Numancia,Cadiz,2,2019,2020-06-18 19:30:00,1,2,José López,Nuevo Estadio Los Pajaritos,3.0,3.0,2.5,Hubo 01 rojas a jugadores visitantes;Hubo 0 rojas a jugadores del equipo local;Hubo 2 tarjetas amarillas para el equipo visitantes;Hubo 3 amarillas para jugadores del equipo local,11221
214758,Huesca,Mirandes,2,2019,2020-06-18 19:30:00,1,2,Iosu Galech,Estadio El Alcoraz,1.75,3.4,5.0,Hubo 04 tarjetas amarillas para el equipo visitantes;Hubo 0 tajetas rojas al equipo visitante;Hubo 00 amarillas para jugadores del equipo local;Hubo 0 tarjetas rojas sobre el equipo local,31811
214754,Alcorcon,Sporting Gijon,2,2019,2020-06-18 21:45:00,0,2,Rubén Ávalos,Estadio Santo Domingo,2.75,2.9,2.8,Hubo 02 tarjetas amarillas para el equipo visitantes;Hubo 00 tarjetas rojas sobre el equipo local;Hubo 00 tajetas rojas al equipo visitante;Hubo 02 amarillas para jugadores del equipo local,33492
214309,Real Madrid,Valencia,1,2019,2020-06-18 22:00:00,3,0,José Sánchez,Estadio Alfredo Di Stéfano,1.36,4.75,8.0,Hubo 0 amarillas mostradas al equipo local;Hubo 2 tarjetas amarillas para el equipo visitantes;Hubo 1 tajetas rojas al equipo visitante;Hubo 00 tarjetas rojas sobre el equipo local,75519
214318,Mallorca,Leganes,1,2019,2020-06-19 19:30:00,1,1,Antonio Mateu,Iberostar Estadi,2.8,2.9,2.87,Hubo 0 tajetas rojas al equipo visitante;Hubo 03 amarillas mostradas al equipo local;Hubo 06 tarjetas amarillas para el equipo visitantes;Hubo 00 tarjetas rojas sobre el equipo local,28518
214317,Granada CF,Villarreal,1,2019,2020-06-19 19:30:00,0,1,Guillermo Cuadra,Estadio Nuevo Los Cármenes,3.1,3.2,2.4,Hubo 00 tajetas rojas al equipo visitante;Hubo 03  tarjetas amarillas de jugadores visitantes;Hubo 0 amarillas para jugadores del equipo local;Hubo 0 tarjetas rojas sobre el equipo local,14380
214320,Sevilla,Barcelona,1,2019,2020-06-19 22:00:00,0,0,José González,Estadio Ramón Sánchez Pizjuán,3.4,3.6,2.05,Hubo 0 rojas a jugadores del equipo local;Hubo 0 tajetas rojas al equipo visitante;Hubo 2  tarjetas amarillas de jugadores visitantes;Hubo 3 amarillas mostradas al equipo local,22354
214315,Espanyol,Levante,1,2019,2020-06-20 14:00:00,1,3,Carlos Del Cerro,RCDE Stadium,1.95,3.5,3.8,Hubo 00 tarjetas amarillas para el equipo visitantes;Hubo 00 tarjetas rojas sobre el equipo local;Hubo 00 tajetas rojas al equipo visitante;Hubo 2 amarillas para jugadores del equipo local,18729
214767,Deportivo La Coruna,Rayo Vallecano,2,2019,2020-06-20 17:00:00,3,3,Iñaki Bikandi,Estadio Abanca-Riazor,3.1,2.9,2.5,Hubo 0 amarillas mostradas al equipo local;Hubo 0 tarjetas rojas sobre el equipo local;Hubo 3 tarjetas amarillas para el equipo visitantes;Hubo 0 rojas a jugadores visitantes,37996
214312,Athletic Club,Real Betis,1,2019,2020-06-20 17:00:00,1,0,Valentín Pizarro,San Mamés Barria,2.1,3.25,3.75,Hubo 04 amarillas para jugadores del equipo local;Hubo 0 tarjetas amarillas para el equipo visitantes;Hubo 00 rojas a jugadores visitantes;Hubo 00 tarjetas rojas sobre el equipo local,58438
214775,Zaragoza,Almeria,2,2019,2020-06-20 19:30:00,0,2,Saúl Ais,Estadio de la Romareda,2.4,2.9,3.3,Hubo 00 tarjetas rojas sobre el equipo local;Hubo 02 tarjetas amarillas para el equipo visitantes;Hubo 4 amarillas mostradas al equipo local;Hubo 00 tajetas rojas al equipo visitante,29602
214316,Getafe,Eibar,1,2019,2020-06-20 19:30:00,1,1,Javier Alberola,Coliseum Alfonso Pérez,1.8,3.4,5.0,Hubo 3 amarillas para jugadores del equipo local;Hubo 0 rojas a jugadores visitantes;Hubo 00 tarjetas amarillas para el equipo visitantes;Hubo 0 rojas a jugadores del equipo local,11384
214313,Atletico Madrid,Valladolid,1,2019,2020-06-20 22:00:00,1,0,Pablo González,Estadio Wanda Metropolitano,1.36,4.5,11.0,Hubo 00 rojas a jugadores del equipo local;Hubo 0 tajetas rojas al equipo visitante;Hubo 04 amarillas mostradas al equipo local;Hubo 02 tarjetas amarillas para el equipo visitantes,66845
214314,Celta Vigo,Alaves,1,2019,2020-06-21 14:00:00,6,0,Adrián Cordero,Abanca-Balaídos,1.9,3.25,4.5,Hubo 0 rojas a jugadores del equipo local;Hubo 01 amarillas mostradas al equipo local;Hubo 01 rojas a jugadores visitantes;Hubo 01  tarjetas amarillas de jugadores visitantes,10497
214771,Mirandes,Ponferradina,2,2019,2020-06-21 17:00:00,1,2,Gorka Sagues,Estadio Municipal de Anduva,2.37,3.1,3.1,Hubo 00 tajetas rojas al equipo visitante;Hubo 4 tarjetas amarillas para el equipo visitantes;Hubo 01 tarjetas rojas sobre el equipo local;Hubo 6 amarillas para jugadores del equipo local,21440
214321,Valencia,Osasuna,1,2019,2020-06-21 19:30:00,2,0,David Medié,Estadio de Mestalla,1.9,3.5,4.0,Hubo 00 rojas a jugadores visitantes;Hubo 00 tarjetas rojas sobre el equipo local;Hubo 02 tarjetas amarillas para el equipo visitantes;Hubo 01 amarillas para jugadores del equipo local,64862
214766,Cadiz,Alcorcon,2,2019,2020-06-21 19:30:00,1,1,Alejandro Muñiz,Estadio Ramón de Carranza,2.05,3.2,3.8,Hubo 0 tajetas rojas al equipo visitante;Hubo 0 rojas a jugadores del equipo local;Hubo 02 amarillas mostradas al equipo local;Hubo 03 tarjetas amarillas para el equipo visitantes,6296
214765,Albacete,Huesca,2,2019,2020-06-21 19:30:00,2,2,Daniel Ocón,Estadio Carlos Belmonte,3.2,3.0,2.4,Hubo 00 tarjetas rojas sobre el equipo local;Hubo 1 tajetas rojas al equipo visitante;Hubo 03 amarillas mostradas al equipo local;Hubo 02  tarjetas amarillas de jugadores visitantes,32059
214319,Real Sociedad,Real Madrid,1,2019,2020-06-21 22:00:00,1,2,Javier Estrada,Reale Arena,4.1,4.2,1.75,Hubo 04 amarillas para jugadores del equipo local;Hubo 00 rojas a jugadores visitantes;Hubo 00 rojas a jugadores del equipo local;Hubo 02  tarjetas amarillas de jugadores visitantes,74130
214331,Valladolid,Getafe,1,2019,2020-06-23 19:30:00,1,1,César Soto,Estadio Municipal José Zorrilla,3.4,2.87,2.45,Hubo 00 tajetas rojas al equipo visitante;Hubo 5 amarillas mostradas al equipo local;Hubo 02 tarjetas amarillas para el equipo visitantes;Hubo 00 rojas a jugadores del equipo local,23030
214327,Levante,Atletico Madrid,1,2019,2020-06-23 19:30:00,0,1,José Munuera,Estadio Camilo Cano,5.75,3.6,1.65,Hubo 04 amarillas para jugadores del equipo local;Hubo 00 tarjetas rojas sobre el equipo local;Hubo 00 tajetas rojas al equipo visitante;Hubo 2 tarjetas amarillas para el equipo visitantes,44583
214779,Extremadura,Zaragoza,2,2019,2020-06-23 21:45:00,1,2,Oliver De La Fuente,Estadio Francisco de la Hera,3.4,3.0,2.25,Hubo 3 amarillas mostradas al equipo local;Hubo 01 rojas a jugadores del equipo local;Hubo 02  tarjetas amarillas de jugadores visitantes;Hubo 00 tajetas rojas al equipo visitante,39066
214323,Barcelona,Athletic Club,1,2019,2020-06-23 22:00:00,1,0,Jesús Gil,Camp Nou,1.3,5.25,10.0,Hubo 0 rojas a jugadores visitantes;Hubo 2 amarillas mostradas al equipo local;Hubo 00 tarjetas rojas sobre el equipo local;Hubo 01  tarjetas amarillas de jugadores visitantes,93736
214786,Tenerife,Mirandes,2,2019,2020-06-24 19:30:00,4,1,Jon González,Estadio Heliodoro Rodríguez Lopéz,2.2,2.9,3.75,Hubo 00 tajetas rojas al equipo visitante;Hubo 1 tarjetas amarillas para el equipo visitantes;Hubo 02 amarillas mostradas al equipo local;Hubo 0 rojas a jugadores del equipo local,3038
214322,Alaves,Osasuna,1,2019,2020-06-24 19:30:00,0,1,Alejandro Hernández,Estadio de Mendizorroza,2.55,3.1,2.9,Hubo 03  tarjetas amarillas de jugadores visitantes;Hubo 00 rojas a jugadores visitantes;Hubo 02 amarillas mostradas al equipo local;Hubo 00 tarjetas rojas sobre el equipo local,42473
214780,Girona,Numancia,2,2019,2020-06-24 19:30:00,2,0,Santiago Varón,Estadi Municipal de Montilivi,1.66,3.4,5.75,Hubo 00 rojas a jugadores visitantes;Hubo 2 amarillas para jugadores del equipo local;Hubo 00  tarjetas amarillas de jugadores visitantes;Hubo 0 rojas a jugadores del equipo local,78286
214329,Real Sociedad,Celta Vigo,1,2019,2020-06-24 19:30:00,0,1,Eduardo Prieto,Reale Arena,2.0,3.25,4.0,Hubo 2  tarjetas amarillas de jugadores visitantes;Hubo 0 rojas a jugadores del equipo local;Hubo 0 rojas a jugadores visitantes;Hubo 04 amarillas para jugadores del equipo local,23220
214781,Huesca,Cadiz,2,2019,2020-06-24 19:30:00,1,1,Daniel Trujillo,Estadio El Alcoraz,2.1,3.0,4.0,Hubo 02 tarjetas amarillas para el equipo visitantes;Hubo 4 amarillas mostradas al equipo local;Hubo 0 tajetas rojas al equipo visitante;Hubo 0 tarjetas rojas sobre el equipo local,63815
214783,Ponferradina,Racing Santander,2,2019,2020-06-24 21:45:00,1,1,Víctor Areces,Estadio El Toralín,1.85,3.1,5.0,Hubo 06 tarjetas amarillas para el equipo visitantes;Hubo 03 amarillas mostradas al equipo local;Hubo 00 rojas a jugadores del equipo local;Hubo 0 tajetas rojas al equipo visitante,54479
214328,Real Madrid,Mallorca,1,2019,2020-06-24 22:00:00,2,0,Mario Melero,Estadio Alfredo Di Stéfano,1.12,9.0,17.0,Hubo 00 tarjetas rojas sobre el equipo local;Hubo 04 amarillas para jugadores del equipo local;Hubo 1  tarjetas amarillas de jugadores visitantes;Hubo 0 tajetas rojas al equipo visitante,57609
214325,Eibar,Valencia,1,2019,2020-06-25 19:30:00,1,0,Santiago Jaime,Estadio Municipal de Ipurúa,2.7,3.4,2.55,Hubo 0 rojas a jugadores del equipo local;Hubo 2 tarjetas amarillas para el equipo visitantes;Hubo 4 amarillas para jugadores del equipo local;Hubo 1 rojas a jugadores visitantes,10838
214777,Almeria,Alcorcon,2,2019,2020-06-25 19:30:00,0,1,Iosu Galech,Estadio de los Juegos Mediterráneos,1.8,3.3,4.75,Hubo 0 rojas a jugadores del equipo local;Hubo 05 amarillas para jugadores del equipo local;Hubo 02  tarjetas amarillas de jugadores visitantes;Hubo 00 tajetas rojas al equipo visitante,41763
214785,Rayo Vallecano,Sporting Gijon,2,2019,2020-06-25 19:30:00,1,1,Luis Milla,Estadio de Vallecas,2.0,2.9,4.5,Hubo 2 amarillas para jugadores del equipo local;Hubo 00 rojas a jugadores visitantes;Hubo 3  tarjetas amarillas de jugadores visitantes;Hubo 0 tarjetas rojas sobre el equipo local,37729
214324,Real Betis,Espanyol,1,2019,2020-06-25 22:00:00,1,0,Juan Martínez,Estadio Benito Villamarín,2.15,3.3,3.4,Hubo 00 tajetas rojas al equipo visitante;Hubo 4 tarjetas amarillas para el equipo visitantes;Hubo 4 amarillas mostradas al equipo local;Hubo 0 rojas a jugadores del equipo local,770
214332,Athletic Club,Mallorca,1,2019,2020-06-27 14:00:00,3,1,Pablo González,San Mamés Barria,1.5,4.0,7.5,Hubo 0 tajetas rojas al equipo visitante;Hubo 1 amarillas para jugadores del equipo local;Hubo 2 tarjetas amarillas para el equipo visitantes;Hubo 00 tarjetas rojas sobre el equipo local,2380
214334,Celta Vigo,Barcelona,1,2019,2020-06-27 17:00:00,2,2,Guillermo Cuadra,Abanca-Balaídos,5.25,4.2,1.61,Hubo 00 tarjetas rojas sobre el equipo local;Hubo 03 amarillas mostradas al equipo local;Hubo 04 tarjetas amarillas para el equipo visitantes;Hubo 0 rojas a jugadores visitantes,136436
214791,Las Palmas,Elche,2,2019,2020-06-27 19:30:00,1,1,Gorka Sagues,Estadio de Gran Canaria,2.45,2.9,3.2,Hubo 3 amarillas mostradas al equipo local;Hubo 00 rojas a jugadores del equipo local;Hubo 00 tajetas rojas al equipo visitante;Hubo 03  tarjetas amarillas de jugadores visitantes,6235
214788,Cadiz,Tenerife,2,2019,2020-06-27 19:30:00,0,2,Álvaro Moreno,Estadio Ramón de Carranza,2.0,3.0,4.2,Hubo 04 tarjetas amarillas para el equipo visitantes;Hubo 01 tarjetas rojas sobre el equipo local;Hubo 4 amarillas mostradas al equipo local;Hubo 0 tajetas rojas al equipo visitante,67458
214339,Osasuna,Leganes,1,2019,2020-06-27 19:30:00,2,1,Javier Alberola,Estadio El Sadar,2.25,3.0,3.6,Hubo 01  tarjetas amarillas de jugadores visitantes;Hubo 00 tarjetas rojas sobre el equipo local;Hubo 0 rojas a jugadores visitantes;Hubo 01 amarillas para jugadores del equipo local,26569
214333,Atletico Madrid,Alaves,1,2019,2020-06-27 22:00:00,2,1,Mario Melero,Estadio Wanda Metropolitano,1.33,4.75,11.0,Hubo 02 tarjetas amarillas para el equipo visitantes;Hubo 3 amarillas para jugadores del equipo local;Hubo 00 tarjetas rojas sobre el equipo local;Hubo 0 tajetas rojas al equipo visitante,63107
214338,Levante,Real Betis,1,2019,2020-06-28 14:00:00,4,2,Santiago Jaime,Estadio Camilo Cano,2.62,3.3,2.62,Hubo 00 tajetas rojas al equipo visitante;Hubo 00 amarillas para jugadores del equipo local;Hubo 0 rojas a jugadores del equipo local;Hubo 04  tarjetas amarillas de jugadores visitantes,13416
214796,Sporting Gijon,Lugo,2,2019,2020-06-28 17:00:00,2,0,Daniel Ocón,Estadio Municipal El Molinón,1.75,3.25,5.25,Hubo 2 amarillas mostradas al equipo local;Hubo 00 tajetas rojas al equipo visitante;Hubo 00 rojas a jugadores del equipo local;Hubo 0 tarjetas amarillas para el equipo visitantes,38018
214341,Villarreal,Valencia,1,2019,2020-06-28 17:00:00,2,0,José González,Estadio de la Cerámica,2.25,3.25,3.2,Hubo 02 tarjetas amarillas para el equipo visitantes;Hubo 0 amarillas para jugadores del equipo local;Hubo 0 rojas a jugadores visitantes;Hubo 0 tarjetas rojas sobre el equipo local,4205
214792,Mirandes,Almeria,2,2019,2020-06-28 17:00:00,2,2,Iñaki Bikandi,Estadio Municipal de Anduva,3.0,2.87,2.6,Hubo 01 rojas a jugadores del equipo local;Hubo 4  tarjetas amarillas de jugadores visitantes;Hubo 03 amarillas mostradas al equipo local;Hubo 00 rojas a jugadores visitantes,20773
214794,Numancia,Oviedo,2,2019,2020-06-28 19:30:00,1,0,Saúl Ais,Nuevo Estadio Los Pajaritos,2.3,2.9,3.5,Hubo 1 rojas a jugadores visitantes;Hubo 04 amarillas para jugadores del equipo local;Hubo 00 rojas a jugadores del equipo local;Hubo 1  tarjetas amarillas de jugadores visitantes,90405
214337,Granada CF,Eibar,1,2019,2020-06-28 19:30:00,1,2,Carlos Del Cerro,Estadio Nuevo Los Cármenes,2.37,3.0,3.25,Hubo 0 rojas a jugadores del equipo local;Hubo 00 tarjetas amarillas para el equipo visitantes;Hubo 0 rojas a jugadores visitantes;Hubo 01 amarillas para jugadores del equipo local,78468
214793,Malaga,Girona,2,2019,2020-06-28 19:30:00,2,0,Alejandro Muñiz,Estadio La Rosaleda,3.0,2.87,2.62,Hubo 02 tarjetas amarillas para el equipo visitantes;Hubo 1 rojas a jugadores del equipo local;Hubo 1 tajetas rojas al equipo visitante;Hubo 6 amarillas mostradas al equipo local,48227
214335,Espanyol,Real Madrid,1,2019,2020-06-28 22:00:00,0,1,Antonio Mateu,RCDE Stadium,6.5,4.75,1.44,Hubo 1 amarillas para jugadores del equipo local;Hubo 0 tajetas rojas al equipo visitante;Hubo 1 tarjetas amarillas para el equipo visitantes;Hubo 0 rojas a jugadores del equipo local,11298
214336,Getafe,Real Sociedad,1,2019,2020-06-29 22:00:00,2,1,Adrián Cordero,Coliseum Alfonso Pérez,2.5,3.0,3.1,Hubo 06 amarillas para jugadores del equipo local;Hubo 00 tajetas rojas al equipo visitante;Hubo 03 tarjetas amarillas para el equipo visitantes;Hubo 00 tarjetas rojas sobre el equipo local,60634
